Equipment_ID,Equipment_Name,Category,Maintenance_Cycle,Location,Manufacturer,CO2_Emissions_kg,Energy_Consumption_kWh,Energy_Type,Maintenance_Frequency,Estimated_Lifetime_Years
E6545,Compresseur d'Air,Embouteillage,Bimensuel,Usine Sousse,AgroTeq,876.8,4643.34,Fioul,Bimensuel,19
E7931,Mélangeur Industriel,Mélange,Bimensuel,Usine Gabès,PackEquip SARL,878.25,2047.93,Solaire,Trimestriel,25
E5897,Système de Pesée,Embouteillage,Trimestriel,Atelier Principal,CleanTech Solutions,447.23,2730.94,Électrique,Mensuel,17
E3402,Chauffe-Eau Industriel,Nettoyage,Trimestriel,Usine Cenk,AgroTech Inc.,747.89,2396.39,Électrique,Mensuel,19
E5105,Système de Pesée,Stockage,Bimensuel,Usine Sousse,AgroTeq,334.71,3625.32,Fioul,Annuel,20
E7751,Mélangeur Industriel,Stockage,Annuel,Usine Gabès,AgroTeq,885.18,4065.9,Fioul,Bimensuel,25
E6378,Mélangeur Industriel,Mélange,Annuel,Usine Gabès,AgroTeq,256.56,3113.03,Gaz Naturel,Bimensuel,23
E9189,Cuve de Stockage,Conditionnement,Annuel,Usine Cenk,AgroTeq,529.1,2512.25,Solaire,Annuel,21
E3258,Chauffe-Eau Industriel,Mélange,Trimestriel,Usine Tunis,RoboPack Inc.,857.37,1158.98,Solaire,Mensuel,13
E2812,Mélangeur Industriel,Nettoyage,Bimensuel,Usine Tunis,AgroTech Inc.,427.71,2044.0,Électrique,Trimestriel,10
E3379,Mélangeur Industriel,Stockage,Annuel,Usine Tunis,AgroTech Inc.,235.79,1534.47,Gaz Naturel,Bimensuel,24
E5933,Chauffe-Eau Industriel,Stockage,Bimensuel,Usine Tunis,AgroTeq,960.07,3540.17,Électrique,Annuel,23
E3330,Compresseur d'Air,Stockage,Annuel,Usine Gabès,RoboPack Inc.,413.19,2272.81,Fioul,Bimensuel,6
E9791,Système de Pesée,Embouteillage,Mensuel,Usine Gabès,RoboPack Inc.,130.86,4027.03,Solaire,Bimensuel,6
E5366,Système de Pesée,Mélange,Mensuel,Usine Gabès,RoboPack Inc.,264.51,2547.96,Gaz Naturel,Trimestriel,14
E1448,Cuve de Stockage,Embouteillage,Bimensuel,Usine Cenk,AgroTeq,437.29,3049.74,Électrique,Trimestriel,18
E3237,Cuve de Stockage,Embouteillage,Annuel,Usine Cenk,CleanTech Solutions,323.04,4182.08,Électrique,Mensuel,7
E8822,Cuve de Stockage,Embouteillage,Bimensuel,Usine Tunis,CleanTech Solutions,427.55,1650.99,Électrique,Mensuel,19
E1519,Machine de Conditionnement,Conditionnement,Trimestriel,Atelier Principal,PackEquip SARL,437.03,3372.02,Solaire,Mensuel,5
E9106,Robot Emballeur,Stockage,Trimestriel,Usine Tunis,AgroTeq,772.93,4981.74,Électrique,Mensuel,20
E4026,Compresseur d'Air,Nettoyage,Annuel,Usine Gabès,AgroTeq,716.65,3054.57,Gaz Naturel,Annuel,19
E9987,Robot Emballeur,Mélange,Trimestriel,Atelier Principal,AgroTech Inc.,939.1,2314.81,Gaz Naturel,Trimestriel,17
E5517,Cuve de Stockage,Conditionnement,Bimensuel,Atelier Principal,RoboPack Inc.,490.0,4895.07,Fioul,Mensuel,5
E2374,Cuve de Stockage,Conditionnement,Trimestriel,Usine Gabès,CleanTech Solutions,130.81,4174.1,Solaire,Annuel,14
E4121,Machine de Conditionnement,Nettoyage,Trimestriel,Atelier Principal,PackEquip SARL,153.8,2397.85,Gaz Naturel,Bimensuel,15
E3414,Système de Pesée,Mélange,Bimensuel,Usine Sousse,AgroTech Inc.,798.21,1461.92,Fioul,Trimestriel,16
E8125,Chauffe-Eau Industriel,Nettoyage,Mensuel,Usine Sousse,PackEquip SARL,171.02,3342.13,Électrique,Bimensuel,19
E8964,Mélangeur Industriel,Nettoyage,Mensuel,Atelier Principal,AgroTeq,649.46,1288.76,Fioul,Annuel,9
E1250,Chauffe-Eau Industriel,Embouteillage,Mensuel,Usine Cenk,CleanTech Solutions,179.44,2196.48,Fioul,Trimestriel,6
E9811,Chauffe-Eau Industriel,Embouteillage,Trimestriel,Usine Cenk,RoboPack Inc.,663.43,1513.82,Fioul,Mensuel,13
E6272,Compresseur d'Air,Stockage,Bimensuel,Atelier Principal,AgroTech Inc.,244.73,4663.28,Fioul,Annuel,23
E1020,Mélangeur Industriel,Embouteillage,Mensuel,Usine Tunis,RoboPack Inc.,168.87,1900.97,Électrique,Trimestriel,5
E1980,Machine de Conditionnement,Mélange,Mensuel,Atelier Principal,CleanTech Solutions,339.2,1867.94,Fioul,Bimensuel,5
E3708,Cuve de Stockage,Embouteillage,Bimensuel,Usine Tunis,RoboPack Inc.,933.17,4008.51,Électrique,Annuel,11
E5865,Cuve de Stockage,Conditionnement,Bimensuel,Usine Gabès,AgroTech Inc.,720.51,1952.72,Gaz Naturel,Bimensuel,7
E2735,Chauffe-Eau Industriel,Stockage,Mensuel,Usine Cenk,PackEquip SARL,920.06,3121.27,Solaire,Bimensuel,20
E2227,Mélangeur Industriel,Mélange,Bimensuel,Usine Tunis,AgroTech Inc.,975.31,4245.54,Gaz Naturel,Mensuel,19
E7778,Robot Emballeur,Embouteillage,Bimensuel,Usine Gabès,AgroTeq,957.91,4096.81,Électrique,Mensuel,17
E7492,Chauffe-Eau Industriel,Nettoyage,Annuel,Atelier Principal,RoboPack Inc.,127.55,4301.88,Fioul,Mensuel,11
E4128,Système de Pesée,Embouteillage,Trimestriel,Atelier Principal,AgroTeq,975.47,2864.74,Fioul,Mensuel,5
E7482,Robot Emballeur,Conditionnement,Trimestriel,Usine Tunis,RoboPack Inc.,108.08,2987.16,Gaz Naturel,Bimensuel,18
E5819,Mélangeur Industriel,Stockage,Annuel,Usine Gabès,CleanTech Solutions,563.05,1122.43,Fioul,Bimensuel,17
E9986,Système de Pesée,Nettoyage,Mensuel,Usine Gabès,CleanTech Solutions,439.8,2763.5,Électrique,Bimensuel,7
E4917,Chauffe-Eau Industriel,Stockage,Trimestriel,Usine Gabès,AgroTech Inc.,816.9,2992.18,Fioul,Bimensuel,9
E5799,Compresseur d'Air,Nettoyage,Bimensuel,Usine Tunis,PackEquip SARL,263.05,1229.68,Gaz Naturel,Mensuel,7
E6614,Cuve de Stockage,Embouteillage,Annuel,Usine Gabès,PackEquip SARL,660.13,3682.14,Fioul,Annuel,23
E5437,Cuve de Stockage,Mélange,Trimestriel,Usine Gabès,PackEquip SARL,180.51,2751.86,Solaire,Annuel,18
E7400,Robot Emballeur,Conditionnement,Annuel,Usine Gabès,PackEquip SARL,246.06,2323.11,Fioul,Mensuel,24
E6857,Machine de Conditionnement,Stockage,Mensuel,Usine Tunis,CleanTech Solutions,325.99,2058.21,Solaire,Mensuel,8
E6676,Machine de Conditionnement,Nettoyage,Bimensuel,Usine Sousse,PackEquip SARL,591.09,2071.31,Gaz Naturel,Trimestriel,15
E7070,Machine de Conditionnement,Stockage,Trimestriel,Usine Cenk,RoboPack Inc.,769.13,4414.7,Solaire,Annuel,15
E3273,Chauffe-Eau Industriel,Nettoyage,Annuel,Usine Gabès,CleanTech Solutions,175.84,4666.67,Solaire,Annuel,7
E4594,Convoyeur,Stockage,Bimensuel,Atelier Principal,RoboPack Inc.,352.5,2554.19,Solaire,Mensuel,9
E7905,Mélangeur Industriel,Mélange,Mensuel,Usine Tunis,PackEquip SARL,847.68,1259.84,Gaz Naturel,Bimensuel,5
E6429,Compresseur d'Air,Stockage,Trimestriel,Usine Gabès,AgroTeq,701.79,1829.26,Électrique,Trimestriel,16
E6371,Robot Emballeur,Mélange,Trimestriel,Atelier Principal,PackEquip SARL,996.04,3360.82,Solaire,Bimensuel,6
E2203,Convoyeur,Nettoyage,Annuel,Usine Tunis,PackEquip SARL,932.52,3260.87,Fioul,Bimensuel,16
E3473,Mélangeur Industriel,Mélange,Bimensuel,Usine Sousse,CleanTech Solutions,987.41,1102.68,Solaire,Annuel,17
E5171,Mélangeur Industriel,Embouteillage,Trimestriel,Usine Sousse,RoboPack Inc.,613.33,1552.93,Fioul,Annuel,7
E2788,Chauffe-Eau Industriel,Stockage,Bimensuel,Usine Sousse,AgroTech Inc.,975.06,1317.05,Solaire,Trimestriel,16
E2204,Robot Emballeur,Embouteillage,Annuel,Usine Gabès,CleanTech Solutions,991.43,1306.89,Solaire,Annuel,8
E7118,Convoyeur,Embouteillage,Mensuel,Usine Sousse,RoboPack Inc.,525.56,1281.71,Électrique,Trimestriel,10
E7380,Chauffe-Eau Industriel,Mélange,Trimestriel,Usine Cenk,RoboPack Inc.,853.01,4998.42,Fioul,Annuel,16
E9137,Cuve de Stockage,Nettoyage,Annuel,Usine Gabès,CleanTech Solutions,751.99,3739.03,Gaz Naturel,Mensuel,18
E3642,Mélangeur Industriel,Mélange,Trimestriel,Atelier Principal,CleanTech Solutions,777.87,4695.75,Gaz Naturel,Trimestriel,17
E6140,Compresseur d'Air,Embouteillage,Bimensuel,Usine Tunis,PackEquip SARL,339.9,3963.26,Fioul,Annuel,21
E1822,Compresseur d'Air,Embouteillage,Annuel,Atelier Principal,AgroTech Inc.,548.66,3421.32,Gaz Naturel,Annuel,17
E6448,Chauffe-Eau Industriel,Mélange,Mensuel,Atelier Principal,AgroTeq,535.69,1718.8,Fioul,Trimestriel,15
E9588,Chauffe-Eau Industriel,Nettoyage,Bimensuel,Atelier Principal,AgroTeq,818.55,2699.3,Fioul,Trimestriel,19
E5261,Machine de Conditionnement,Nettoyage,Mensuel,Usine Gabès,RoboPack Inc.,818.99,3899.93,Solaire,Trimestriel,25
E4801,Mélangeur Industriel,Nettoyage,Bimensuel,Usine Tunis,AgroTeq,547.86,1268.3,Électrique,Annuel,11
E5972,Chauffe-Eau Industriel,Embouteillage,Trimestriel,Usine Sousse,AgroTech Inc.,565.18,3189.74,Gaz Naturel,Trimestriel,25
E7023,Cuve de Stockage,Stockage,Mensuel,Usine Gabès,AgroTech Inc.,302.86,1264.94,Solaire,Annuel,25
E6950,Compresseur d'Air,Conditionnement,Annuel,Usine Gabès,AgroTeq,759.08,2095.74,Gaz Naturel,Trimestriel,24
E7819,Convoyeur,Nettoyage,Trimestriel,Usine Cenk,CleanTech Solutions,826.07,2021.64,Gaz Naturel,Annuel,15
E2821,Mélangeur Industriel,Mélange,Trimestriel,Usine Gabès,RoboPack Inc.,395.84,4107.18,Gaz Naturel,Bimensuel,8
E2389,Mélangeur Industriel,Mélange,Mensuel,Usine Tunis,RoboPack Inc.,350.25,4170.33,Électrique,Trimestriel,12
E4304,Compresseur d'Air,Stockage,Bimensuel,Atelier Principal,CleanTech Solutions,213.47,4572.41,Solaire,Trimestriel,5
E6599,Mélangeur Industriel,Stockage,Trimestriel,Usine Gabès,AgroTech Inc.,148.1,1071.71,Électrique,Bimensuel,13
E9673,Machine de Conditionnement,Conditionnement,Annuel,Usine Sousse,PackEquip SARL,858.24,2012.61,Fioul,Bimensuel,24
E8471,Mélangeur Industriel,Mélange,Mensuel,Atelier Principal,CleanTech Solutions,217.67,4273.45,Gaz Naturel,Mensuel,24
E8578,Robot Emballeur,Stockage,Mensuel,Usine Gabès,RoboPack Inc.,613.36,4009.48,Fioul,Bimensuel,5
E8705,Système de Pesée,Embouteillage,Bimensuel,Atelier Principal,PackEquip SARL,365.79,4982.8,Gaz Naturel,Annuel,16
E8280,Compresseur d'Air,Stockage,Bimensuel,Usine Sousse,RoboPack Inc.,631.35,4364.44,Gaz Naturel,Bimensuel,19
E6874,Compresseur d'Air,Nettoyage,Bimensuel,Usine Sousse,PackEquip SARL,828.5,4112.55,Électrique,Annuel,5
E5948,Chauffe-Eau Industriel,Nettoyage,Trimestriel,Usine Tunis,AgroTech Inc.,349.68,2173.29,Électrique,Annuel,17
E5560,Mélangeur Industriel,Conditionnement,Annuel,Usine Sousse,AgroTech Inc.,409.66,3693.04,Électrique,Trimestriel,13
E3491,Compresseur d'Air,Stockage,Bimensuel,Usine Tunis,PackEquip SARL,622.52,3584.07,Solaire,Bimensuel,18
E2072,Système de Pesée,Embouteillage,Annuel,Usine Gabès,CleanTech Solutions,500.75,1580.91,Électrique,Bimensuel,24
E4156,Robot Emballeur,Conditionnement,Trimestriel,Atelier Principal,RoboPack Inc.,699.75,4043.47,Solaire,Bimensuel,8
E9767,Machine de Conditionnement,Conditionnement,Bimensuel,Usine Cenk,AgroTech Inc.,339.45,2508.26,Fioul,Annuel,9
E6760,Cuve de Stockage,Mélange,Mensuel,Usine Gabès,AgroTeq,980.29,1236.57,Solaire,Mensuel,18
E3059,Cuve de Stockage,Embouteillage,Mensuel,Usine Gabès,AgroTech Inc.,681.65,2830.7,Solaire,Bimensuel,13
E6681,Chauffe-Eau Industriel,Mélange,Annuel,Usine Tunis,RoboPack Inc.,449.91,1352.44,Fioul,Trimestriel,11
E9422,Cuve de Stockage,Stockage,Bimensuel,Usine Tunis,CleanTech Solutions,660.47,1457.8,Fioul,Bimensuel,15
E8968,Machine de Conditionnement,Stockage,Trimestriel,Usine Gabès,RoboPack Inc.,697.09,2951.42,Gaz Naturel,Annuel,18
E9767,Compresseur d'Air,Embouteillage,Bimensuel,Atelier Principal,RoboPack Inc.,674.85,4163.79,Gaz Naturel,Trimestriel,11
E8117,Mélangeur Industriel,Nettoyage,Annuel,Atelier Principal,RoboPack Inc.,958.75,2659.87,Gaz Naturel,Trimestriel,8
E6270,Machine de Conditionnement,Nettoyage,Trimestriel,Usine Tunis,PackEquip SARL,453.3,2787.53,Gaz Naturel,Trimestriel,20
E5384,Robot Emballeur,Mélange,Bimensuel,Usine Sousse,AgroTeq,678.29,1995.4,Électrique,Annuel,8
E5876,Machine de Conditionnement,Embouteillage,Bimensuel,Usine Cenk,PackEquip SARL,778.68,3608.43,Fioul,Annuel,5
E5485,Cuve de Stockage,Nettoyage,Bimensuel,Atelier Principal,AgroTech Inc.,537.41,3210.19,Fioul,Bimensuel,9
E4295,Système de Pesée,Nettoyage,Annuel,Usine Sousse,CleanTech Solutions,286.74,1169.75,Solaire,Bimensuel,20
E2805,Compresseur d'Air,Mélange,Mensuel,Usine Tunis,CleanTech Solutions,452.5,3807.15,Gaz Naturel,Trimestriel,7
E4083,Chauffe-Eau Industriel,Embouteillage,Bimensuel,Usine Tunis,PackEquip SARL,186.3,3151.41,Solaire,Mensuel,21
E2920,Convoyeur,Conditionnement,Bimensuel,Usine Tunis,CleanTech Solutions,100.71,2786.5,Gaz Naturel,Trimestriel,9
E1575,Robot Emballeur,Stockage,Trimestriel,Usine Cenk,PackEquip SARL,685.75,2254.69,Fioul,Annuel,20
E7249,Machine de Conditionnement,Stockage,Bimensuel,Usine Sousse,AgroTech Inc.,745.04,2014.24,Fioul,Mensuel,18
E2367,Machine de Conditionnement,Nettoyage,Trimestriel,Atelier Principal,CleanTech Solutions,499.39,3154.19,Gaz Naturel,Bimensuel,21
E6681,Convoyeur,Stockage,Trimestriel,Usine Cenk,AgroTech Inc.,770.99,3035.76,Électrique,Bimensuel,14
E2680,Compresseur d'Air,Embouteillage,Annuel,Usine Cenk,AgroTech Inc.,115.1,3607.38,Fioul,Mensuel,9
E4883,Système de Pesée,Mélange,Trimestriel,Usine Gabès,PackEquip SARL,968.0,1059.29,Solaire,Mensuel,18
E9196,Cuve de Stockage,Embouteillage,Mensuel,Usine Cenk,RoboPack Inc.,307.99,1904.89,Électrique,Mensuel,6
E2901,Convoyeur,Embouteillage,Bimensuel,Usine Sousse,RoboPack Inc.,796.83,3930.54,Fioul,Annuel,8
E7149,Mélangeur Industriel,Mélange,Trimestriel,Atelier Principal,PackEquip SARL,785.27,1292.53,Solaire,Mensuel,7
E2276,Cuve de Stockage,Stockage,Trimestriel,Usine Tunis,AgroTeq,611.42,4250.29,Gaz Naturel,Bimensuel,8
E9311,Machine de Conditionnement,Conditionnement,Bimensuel,Atelier Principal,AgroTech Inc.,866.64,2097.74,Fioul,Annuel,7
E3848,Cuve de Stockage,Mélange,Bimensuel,Usine Tunis,PackEquip SARL,798.7,4445.45,Fioul,Mensuel,6
E8000,Machine de Conditionnement,Nettoyage,Bimensuel,Usine Gabès,AgroTech Inc.,928.43,4292.1,Électrique,Trimestriel,17
E7878,Chauffe-Eau Industriel,Mélange,Bimensuel,Usine Sousse,AgroTeq,701.45,4216.34,Électrique,Bimensuel,24
E8172,Convoyeur,Mélange,Trimestriel,Usine Sousse,CleanTech Solutions,898.08,3285.99,Gaz Naturel,Bimensuel,20
E9171,Robot Emballeur,Nettoyage,Trimestriel,Usine Cenk,RoboPack Inc.,105.91,4347.54,Fioul,Bimensuel,11
E5940,Cuve de Stockage,Mélange,Annuel,Atelier Principal,CleanTech Solutions,228.03,4921.69,Gaz Naturel,Annuel,25
E9495,Convoyeur,Embouteillage,Annuel,Atelier Principal,AgroTeq,458.66,3772.94,Électrique,Annuel,21
E6562,Mélangeur Industriel,Embouteillage,Bimensuel,Atelier Principal,RoboPack Inc.,154.39,3534.54,Gaz Naturel,Annuel,5
E9163,Système de Pesée,Stockage,Trimestriel,Usine Tunis,AgroTech Inc.,275.27,3757.8,Gaz Naturel,Annuel,16
E2104,Machine de Conditionnement,Embouteillage,Mensuel,Usine Tunis,CleanTech Solutions,138.86,1331.77,Gaz Naturel,Trimestriel,7
E3155,Cuve de Stockage,Nettoyage,Trimestriel,Usine Gabès,AgroTech Inc.,212.97,1816.85,Fioul,Annuel,25
E6663,Robot Emballeur,Stockage,Annuel,Usine Tunis,CleanTech Solutions,375.91,1361.26,Solaire,Annuel,15
E6693,Cuve de Stockage,Mélange,Mensuel,Usine Tunis,PackEquip SARL,537.49,4662.21,Gaz Naturel,Mensuel,20
E5046,Convoyeur,Nettoyage,Trimestriel,Usine Gabès,RoboPack Inc.,533.04,4207.41,Solaire,Bimensuel,22
E5733,Mélangeur Industriel,Embouteillage,Annuel,Usine Sousse,RoboPack Inc.,146.42,2697.18,Fioul,Mensuel,18
E7407,Machine de Conditionnement,Mélange,Annuel,Usine Sousse,AgroTech Inc.,971.54,4560.77,Électrique,Bimensuel,14
E1847,Robot Emballeur,Mélange,Trimestriel,Usine Gabès,AgroTech Inc.,133.5,2980.69,Électrique,Trimestriel,7
E6727,Mélangeur Industriel,Stockage,Bimensuel,Usine Gabès,PackEquip SARL,274.38,2138.49,Fioul,Annuel,21
E8284,Compresseur d'Air,Mélange,Mensuel,Usine Sousse,AgroTech Inc.,526.71,2985.09,Électrique,Trimestriel,16
E3810,Cuve de Stockage,Stockage,Bimensuel,Usine Sousse,PackEquip SARL,695.3,1225.62,Gaz Naturel,Mensuel,6
E3417,Robot Emballeur,Conditionnement,Bimensuel,Atelier Principal,PackEquip SARL,589.52,1185.09,Solaire,Annuel,18
E9092,Système de Pesée,Mélange,Mensuel,Usine Tunis,CleanTech Solutions,354.79,4817.94,Électrique,Annuel,24
E4217,Robot Emballeur,Stockage,Bimensuel,Usine Sousse,RoboPack Inc.,387.35,2482.61,Électrique,Bimensuel,10
E6243,Robot Emballeur,Embouteillage,Bimensuel,Usine Gabès,PackEquip SARL,332.58,4548.61,Électrique,Annuel,17
E8839,Cuve de Stockage,Embouteillage,Trimestriel,Usine Tunis,AgroTeq,238.95,2422.53,Fioul,Mensuel,8
E7459,Mélangeur Industriel,Conditionnement,Annuel,Atelier Principal,CleanTech Solutions,240.22,3522.77,Solaire,Trimestriel,20
E3857,Compresseur d'Air,Embouteillage,Mensuel,Usine Tunis,AgroTech Inc.,206.31,4502.67,Solaire,Bimensuel,7
E2364,Mélangeur Industriel,Conditionnement,Bimensuel,Usine Sousse,AgroTeq,536.74,3995.35,Solaire,Trimestriel,19
E5394,Machine de Conditionnement,Mélange,Annuel,Usine Tunis,RoboPack Inc.,892.18,1755.48,Solaire,Trimestriel,22
E1901,Robot Emballeur,Mélange,Annuel,Usine Tunis,RoboPack Inc.,557.78,3177.01,Solaire,Annuel,13
E3814,Machine de Conditionnement,Nettoyage,Trimestriel,Usine Tunis,AgroTech Inc.,458.38,2537.83,Fioul,Mensuel,7
E5501,Compresseur d'Air,Embouteillage,Mensuel,Usine Gabès,AgroTech Inc.,136.04,2138.24,Gaz Naturel,Annuel,16
E4777,Machine de Conditionnement,Nettoyage,Annuel,Usine Tunis,PackEquip SARL,198.41,4087.84,Solaire,Trimestriel,14
E3253,Convoyeur,Embouteillage,Trimestriel,Atelier Principal,CleanTech Solutions,246.88,1187.44,Électrique,Mensuel,7
E7910,Convoyeur,Embouteillage,Trimestriel,Usine Sousse,RoboPack Inc.,910.19,3736.14,Gaz Naturel,Bimensuel,9
E3637,Machine de Conditionnement,Conditionnement,Mensuel,Usine Tunis,PackEquip SARL,192.66,4317.81,Fioul,Mensuel,19
E4832,Cuve de Stockage,Embouteillage,Mensuel,Usine Tunis,RoboPack Inc.,379.68,3032.07,Solaire,Mensuel,14
E2002,Chauffe-Eau Industriel,Nettoyage,Bimensuel,Usine Gabès,RoboPack Inc.,752.82,2378.62,Gaz Naturel,Trimestriel,23
E7315,Compresseur d'Air,Conditionnement,Annuel,Usine Gabès,AgroTeq,699.16,2105.08,Fioul,Mensuel,24
E5055,Chauffe-Eau Industriel,Stockage,Mensuel,Usine Cenk,CleanTech Solutions,335.11,2110.88,Fioul,Trimestriel,10
E6225,Machine de Conditionnement,Stockage,Mensuel,Usine Tunis,RoboPack Inc.,881.55,4238.88,Électrique,Bimensuel,14
E4713,Système de Pesée,Stockage,Trimestriel,Usine Sousse,CleanTech Solutions,841.49,3495.79,Gaz Naturel,Annuel,15
E7170,Convoyeur,Stockage,Mensuel,Usine Sousse,CleanTech Solutions,463.81,3161.3,Électrique,Trimestriel,12
E1000,Cuve de Stockage,Nettoyage,Bimensuel,Usine Sousse,CleanTech Solutions,404.08,1220.87,Électrique,Bimensuel,21
E5914,Machine de Conditionnement,Conditionnement,Mensuel,Usine Cenk,RoboPack Inc.,659.72,1094.58,Solaire,Annuel,18
E8064,Mélangeur Industriel,Stockage,Bimensuel,Usine Tunis,RoboPack Inc.,283.03,4381.34,Gaz Naturel,Trimestriel,8
E9273,Convoyeur,Conditionnement,Bimensuel,Usine Tunis,PackEquip SARL,206.46,2184.2,Électrique,Mensuel,16
E1922,Convoyeur,Embouteillage,Mensuel,Usine Tunis,AgroTeq,420.73,4716.69,Électrique,Mensuel,25
E8908,Chauffe-Eau Industriel,Conditionnement,Trimestriel,Usine Cenk,AgroTeq,595.92,1392.25,Solaire,Mensuel,25
E1517,Convoyeur,Stockage,Bimensuel,Usine Tunis,PackEquip SARL,961.65,2205.56,Électrique,Mensuel,6
E9486,Mélangeur Industriel,Conditionnement,Trimestriel,Atelier Principal,AgroTeq,946.77,3380.67,Fioul,Bimensuel,14
E6134,Compresseur d'Air,Conditionnement,Mensuel,Usine Sousse,RoboPack Inc.,236.8,2720.2,Gaz Naturel,Bimensuel,9
E4351,Convoyeur,Mélange,Mensuel,Usine Gabès,CleanTech Solutions,534.14,3088.69,Solaire,Annuel,6
E1355,Robot Emballeur,Nettoyage,Mensuel,Usine Sousse,CleanTech Solutions,592.54,3930.65,Solaire,Bimensuel,13
E2561,Mélangeur Industriel,Mélange,Trimestriel,Usine Tunis,AgroTeq,276.77,1276.48,Gaz Naturel,Bimensuel,11
E1856,Chauffe-Eau Industriel,Embouteillage,Trimestriel,Usine Sousse,RoboPack Inc.,579.58,2641.42,Fioul,Annuel,15
E8994,Robot Emballeur,Conditionnement,Mensuel,Usine Sousse,RoboPack Inc.,742.1,2802.11,Fioul,Annuel,10
E3638,Machine de Conditionnement,Conditionnement,Trimestriel,Usine Tunis,RoboPack Inc.,335.28,2734.23,Fioul,Bimensuel,21
E5971,Cuve de Stockage,Nettoyage,Annuel,Usine Cenk,CleanTech Solutions,306.42,2182.12,Électrique,Bimensuel,11
E7995,Système de Pesée,Mélange,Mensuel,Atelier Principal,AgroTech Inc.,986.89,4664.1,Solaire,Trimestriel,8
E8777,Machine de Conditionnement,Conditionnement,Mensuel,Usine Tunis,CleanTech Solutions,640.49,2556.1,Électrique,Annuel,11
E4368,Machine de Conditionnement,Conditionnement,Annuel,Usine Sousse,RoboPack Inc.,171.35,3390.3,Fioul,Bimensuel,20
E6839,Cuve de Stockage,Conditionnement,Bimensuel,Usine Cenk,AgroTech Inc.,642.98,3422.92,Fioul,Mensuel,18
E7283,Compresseur d'Air,Stockage,Mensuel,Usine Cenk,AgroTech Inc.,257.97,3837.18,Fioul,Bimensuel,14
E8682,Mélangeur Industriel,Stockage,Bimensuel,Atelier Principal,PackEquip SARL,730.02,1678.98,Électrique,Mensuel,24
E5310,Chauffe-Eau Industriel,Nettoyage,Annuel,Usine Cenk,CleanTech Solutions,853.06,1255.51,Fioul,Trimestriel,12
E3143,Système de Pesée,Conditionnement,Trimestriel,Usine Tunis,AgroTeq,462.9,4054.19,Fioul,Bimensuel,20
E1867,Machine de Conditionnement,Conditionnement,Bimensuel,Usine Gabès,RoboPack Inc.,835.59,2738.69,Gaz Naturel,Annuel,8
E4694,Mélangeur Industriel,Nettoyage,Bimensuel,Usine Sousse,RoboPack Inc.,424.98,2649.71,Électrique,Mensuel,13
E6609,Robot Emballeur,Nettoyage,Annuel,Usine Cenk,CleanTech Solutions,848.26,4746.4,Fioul,Mensuel,20
E9657,Mélangeur Industriel,Nettoyage,Bimensuel,Usine Cenk,RoboPack Inc.,791.01,4339.45,Gaz Naturel,Mensuel,23
E6546,Chauffe-Eau Industriel,Embouteillage,Mensuel,Atelier Principal,RoboPack Inc.,465.52,1085.35,Gaz Naturel,Annuel,15
E1934,Mélangeur Industriel,Embouteillage,Trimestriel,Usine Sousse,RoboPack Inc.,121.83,3853.38,Fioul,Trimestriel,18
E5739,Cuve de Stockage,Embouteillage,Mensuel,Atelier Principal,AgroTeq,253.39,3103.85,Gaz Naturel,Annuel,23
E6447,Cuve de Stockage,Mélange,Bimensuel,Usine Gabès,CleanTech Solutions,226.0,2745.12,Gaz Naturel,Mensuel,13
E7795,Système de Pesée,Conditionnement,Bimensuel,Usine Cenk,AgroTech Inc.,166.93,1620.07,Fioul,Annuel,8
E3347,Chauffe-Eau Industriel,Nettoyage,Bimensuel,Usine Tunis,PackEquip SARL,483.82,1842.53,Gaz Naturel,Mensuel,14
E2937,Robot Emballeur,Stockage,Trimestriel,Usine Sousse,AgroTeq,119.68,4281.56,Électrique,Annuel,19
E1201,Convoyeur,Mélange,Mensuel,Atelier Principal,RoboPack Inc.,902.66,1713.58,Électrique,Annuel,15
E4103,Robot Emballeur,Nettoyage,Trimestriel,Usine Cenk,CleanTech Solutions,246.22,2970.93,Solaire,Annuel,22
E1200,Mélangeur Industriel,Mélange,Annuel,Usine Tunis,CleanTech Solutions,217.55,3711.18,Solaire,Trimestriel,18
E7637,Robot Emballeur,Embouteillage,Trimestriel,Atelier Principal,RoboPack Inc.,490.71,4002.98,Gaz Naturel,Trimestriel,11
E9462,Cuve de Stockage,Conditionnement,Trimestriel,Usine Gabès,PackEquip SARL,755.91,4020.47,Solaire,Bimensuel,15
E2951,Système de Pesée,Conditionnement,Bimensuel,Usine Tunis,AgroTech Inc.,172.6,2145.15,Fioul,Annuel,18
E4051,Mélangeur Industriel,Mélange,Trimestriel,Usine Tunis,RoboPack Inc.,293.07,1036.99,Fioul,Annuel,13
